지번 주소,토지면적(㎡),연면적(㎡),용도지역,주구조,주용도,층수,세대/가구/호,주차대수,사용승인일,인접역,거리(m),매가(만원),보증금(만원),월세(만원),실투자금,융자제외수익률(%),광고(자동완성),사진링크,지도,대표사진,대표
동작구 사당동 250-40,129.00,144.05,제3종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1974-06-25,남성역,96,160000,,,160000,0.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 남성역 도보1분, 재개발 추진중으로 남성역세권 최고 수혜지
- 초역세권 제3종주거지역으로 투자가치 최고
- 매매금액 : 16억 
- 건물현황 : 지층~2층 단독주택
- 대지면적 : 129㎡(약39.1평) / 연면적 : 144.05㎡(약43.7평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1974-06-25
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1hFGI1yqULe5wfh-9CZeusums7aZ9mGnZ&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동250-40,20241021_125747.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/e894WEU_8VcdHA2c97ANGQ/xPzLR9h-E3FN0S6KykLy3Dijp8DCuPtKR3I_jhor51tLW0fMaUdXSJ0H_vXzWd_lzFF_EbihkVABTuqU0quAUCwYm026NyX5ZwPQEOcJOti_bLYSVSSEx9lE-M0IE7r52cLyuj7cSA7v8Ujm2QnLiIAjzsxnW3fYe5KOTbDeCX0/5tz30IExfbpdg9VAc1cAWm0dVBxc2pWYNvYicagdezs),
동작구 사당동 183-6,132.00,198.75,제3종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-01-28,남성역,930,160000,64500,250,95500,3.1,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 사당동 투자가치 높은 주택가 대로변 원룸건물 매매
- 남성역 버스로 5분, 도보로 12분으로 강남/도심 이용 편리
- 주인세대 있어 거주하면서 관리 용이
- 매매금액 : 16억 
- 임대내역 : 보증금 6억 4500만원/월세 250만원 (관리비포함)
- 건물현황 : 반지층 투룸2, 1층 원룸 2, 투룸1, 2층 3룸 1
- 대지면적 : 132㎡(약40평) / 연면적 : 198.75㎡(약60.2평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-01-28
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1HD8gnsj-Lmw6YPhXxuB2RFdfoXuhVcFg&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동183-6,KakaoTalk_20241119_135419674.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/L6-DLbB7Wq8zwx1SiB0eOw/KYmTz4qnXQTgfa0QY7uNQgWIIQazXjoXKW1DI0usHr20pa_-1699XcBtlHcqw57jR_Lnzkmd3Et5ftK-8dyPqyqMSnZ79jLVkanHhpBPevkFTO4plQodoGMbouacvzXPiGoW7PM7DWXdAYpURp1MOKtrqWcUgC9ejpIA5RJSMW_-VBz_Fp6DDJjVNXqDaeYC/y7bwFEbyNE0V8e9owrbIvP2kzsCpz8c5MNxnE5nW7eA),
금천구 독산동 928-2,224.50,379.62,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/6/0,2,1990-12-07,신독산역(예정),660,160000,43600,248,116400,2.6,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 27년 신안산선 개통예정 신독산역 도보 9분 위치 좋아 임대 잘 되는 주택매매
- 넓은 대지와 낮은 평단가로 재건축, 리모델링 추천 매물
- 매매금액 : 16억 
- 임대내역 : 보증금 4억 3600만원/월세 248만원 (관리비포함)
- 건물현황 : 원룸 10실/ 투룸 2실 / 쓰리룸 1실
- 대지면적 : 224.5㎡(약68평) / 연면적 : 379.62㎡(약115평)
- 층수 : 지하1층/지상2층
- 주차 : 2대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1990-12-07
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1ZebTLv1kC7ziqBhj9kIA7Z6APjrF754I&usp=drive_fs,https://map.kakao.com/link/search/금천구독산동928-2,KakaoTalk_20250605_151642110_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/1VuINk3uN8MPZPMTXJ5MYg/NRTzlatDCyaYqMmGDp-5q2AzeHtSSa2F4JVvTG9FV69DEOwZa0DKW1d-O1wq22te4cg1jhCt8wfr7h-FAILIpljOvgHl8XEFyP_sSF7yuQte5LpL_1R8KO63vR9rPlbEmTQ4mfhecpF0neQ4Q4zfSM9f2oRKT8onkpQWfAvwL94XCJVQ60tAz1au2jRIj3dG/vonidgKr8dLGubXYXNCTQ40AD25Ucv3j3IOFNS3TlgE),
관악구 신림동 1577-25,164.90,385.63,제3종일반주거지역,철근콘크리트구조,공동주택,-0/5,5/0/0,4,2000-07-24,신림역,663,160000,80000,,80000,0.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 여러세대 함께 살기 좋은 낮은 평단가 다세대 통매매
- 2호선 신림역 도보 10분 거리
- 넓은 도로를 인접한 남향 주택
- 인근 학교 밀집지역으로 생활 및 거주환경 우수
- 매매금액 : 16억 
- 임대내역 : 보증금 8억원
- 건물현황 : 1층 근생 방3, 2층 3룸, 3층 투룸, 4층 투룸, 5층 넓은 분리형원룸(베란다 양쪽)
- 대지면적 : 164.9㎡(약50평) / 연면적 : 385.63㎡(약116.9평)
- 층수 : 지상5층
- 주차 : 4대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 공동주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 2000-07-24
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1VXXdDdVGowdfRfac0yTYP28hFcvWwnyD&usp=drive_fs,https://map.kakao.com/link/search/관악구신림동1577-25,KakaoTalk_20250528_164414229_03.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/kBIisn5Ea1T1nwf9mlot3Q/hune6zDpHAdsz1behu6rp0nTdU7vzvhcybfFNU8U-0mpscPFGu67VF-a-VGKLMeZTg8CyhIKnmJwIApGS-vEhyunM1j3SRKZqLhTR66JuivqDQgTahBNefjIPW6upNnfC5PFTs5QYo0AsoA4KrpRH5Mef6Z-YBx_gumFwTims0Y2ff_zKdUbjmgNAPRB8nEn/lnf7a8D9H0aP938pegEiLqM8qx_2ooSqOiI3D6wr0cY),
관악구 봉천동 967-11,162.00,318.99,제3종일반주거지역,벽돌구조,단독주택,-1/3,0/5/0,2,1993-06-04,신림역,700,160000,110000,200,50000,4.8,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 신림역 도보 10분 봉천로 대로 인접한 다가구주택 매매
- 49평으로 넓은 대지로 재건축 및 재개발 가치 높은 지역
- 매매금액 : 16억 
- 임대내역 : 보증금 11억원/월세 200만원 (관리비포함)
- 건물현황 : 원룸 4, 투룸 4, 주인세대 방3/화2
- 대지면적 : 162㎡(약49.1평) / 연면적 : 318.99㎡(약96.7평)
- 층수 : 지하1층/지상3층
- 주차 : 2대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1993-06-04
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1GP9RjRLhi_PKCSQG-S3N1af3ZY2HnFM4&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동967-11,KakaoTalk_20250908_153421486_01.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/IlOa1Bfh1JUr85zcVTgfiA/Xel7o-VvXSjPNGXuTOpq8AWECsjCu9VHPacZm0U7q6aZY9vH6D5rOA1WFpHWI5lw88-hPXhLjAtMzC_BLP_wR0RalixTBx52JfVYjg2o5F_7acTzXIfcc_pDooqPnQjHJRB-N6E8ME2BTpsishHx-0_UKhzM9E-T0Alvrbq3Opp0s1OKbyF2PDe5Iw_kRej5/xVoHRcjgpwio0mV_8yjrgWxUr1GoiFOht6dwVEJ7FxY),
동작구 상도동 361-108,172.00,196.51,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1985-06-18,장승배기역,453,166400,2300,87,164100,0.6,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
▶7호선 장승배기역 도보7분, 주인세대 거주하며 임대하기 좋은 주택
▶2030년 서부선 예정, 주변 편의시설 많음
▶명도 가능해 재건축용 추천
▶리모델링해서 2세대가 함께 거주하기 좋은 주택
- 매매금액 : 16억 6400만원
- 임대내역 : 보증금 2300만원/월세 87만원 (관리비포함)
- 건물현황 : 지층 창고 1, 1층 주인세대 방3/화1, 2층 방3/화1
- 대지면적 : 172㎡(약52.1평) / 연면적 : 196.51㎡(약59.5평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1985-06-18
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=19wK8S5NIVCPzFqKafzqZZoHiICJWZB6d&usp=drive_fs,https://map.kakao.com/link/search/동작구상도동361-108,KakaoTalk_20241012_162225684_01.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/IWiwqre1Uw1uptQuszKtVw/sa90Yw4W3hkb7NeVmCSbTa8Zv-oLFmtgz8_r2uJuRpxQa8GYSo2Eq1QDMzmMKQ4zUTTCSAsLdggje4FSi-eVejMPEWBO-hqthLi6-GQ-DLqZyAbQIM6yom-F2X6X-1pNRC9rpO_fK-zN0d1cEU6qHohWDbs9kdRxHWE3Y_pTK2vSS_nCoYPtNz8dw5W4PQuv/ciu4pc50sEqUEJSgm6hUqLDWbtMaUTuLEGiELrInMlY),
동작구 사당동 217-10,126.00,203.94,제3종일반주거지역,벽돌구조,단독주택,-1/3,0/1/0,0,1990-08-24,남성역,378,170000,49000,,121000,0.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 7호선 남성역 도보 6분 감나무가 인상적인 단독주택 매매
- 모아타운 활발히 추진 중인 지역
- 남향집이고 큰도로에서 살짝 떨어져 있어 주거환경 뛰어난 위치
- 매매금액 : 17억 
- 임대내역 : 보증금 4억 9000만원
- 건물현황 : 지층 1.5룸 1, 3룸 1, 1층 투룸 1, 원룸 1, 2층 3룸 1, 3층 원룸 1
- 대지면적 : 126㎡(약38.2평) / 연면적 : 203.94㎡(약61.8평)
- 층수 : 지하1층/지상3층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1990-08-24
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1s6bwXvT_i1Vdg5FDrElBTMFu6FHgMhPw&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동217-10,KakaoTalk_20250722_123647920.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/mcf7E6J1YCT_LzpHCI2Amg/_e-ymMWAarGmSJIt_BEJ94xRR63ghrUtqfidZX556vRt8X8fmgeev9k__9UhDYi-K-0kCqplhBj6yowqI28T4QWuOVvnLo5C2OSzXUGlIW-mu6_Exnri4w8xw6TA_1NQTOTTifGAwkRFTBcCXLpd2yXEnTtVUA-yvQJgAhIYMQw7Gl0R9oGpnLIn6-CEfPb8/ZF-eu-0Rbv_J2ujOh8byK4xbKZZkXdlXSGS0jvaoDy8),
영등포구 대림동 686-1,288.80,327.07,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/11/0,0,1989-04-21,대림역,1000,176000,4500,240,171500,1.7,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 2,7호선 대림역 도보권, 환승역으로 평단가 저렴한 다가구 주택 매매
- 약 88평 넓은 대지로 임대 수익, 재건축 가치 병행 가능한 이중 수익 창출 
  기대
- 전통시장, 대형마트, 병원, 학교 등 도보 생활권으로 편리
- 매매금액 : 17억 6000만원
- 임대내역 : 보증금 4500만원/월세 240만원 (관리비포함)
- 건물현황 : 지층/1층 원룸 5호 씩 총 10호, 2층 주인세대 방3/화2
- 대지면적 : 288.8㎡(약87.5평) / 연면적 : 327.07㎡(약99.1평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-04-21
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=15N-gE47OHJaN0YOzKV7FaqIT3qbK0bFV&usp=drive_fs,https://map.kakao.com/link/search/영등포구대림동686-1,KakaoTalk_20241211_115242268_04.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/K7WnlhRNS5rIhfXXlK9SBw/VxMTYCC6oyp8zs6JeSGMx0ZuFrRI6rNbVObKv2zjaGywKVm3J5OTBBKAa9RJdtBE-6oYReGox1lhtk-ef7_ICqMCOMB4usEzwL8hqH5yh0CvNeF9gnh4LLa1Z7RMkO8EOaT_Gypf5BgC-K-Z693biO5GOPJALe_YlCk5jLqacUhEgirhA3DpKWv9J-VsyyiJ/-dzKRPekFaB1YkhrVhUNUHY5BsTyYs00GDsWtf1Pi-o),
동작구 사당동 293-5,196.00,189.09,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1978-09-07,남성역,522,178000,34000,10,144000,0.1,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 7호선 남성역 도보 9분 조용한 주택가 단독주택
- 모아타운 추진 지역, 대지 약 60평, 감정가 80% 매물
- 남향집이고 주차 등 주거여건 좋은 주택
- 매매금액 : 17억 8000만원
- 임대내역 : 보증금 3억 4000만원/월세 10만원 (관리비포함)
- 건물현황 : 지층/1층/2층 3세대 구성
- 대지면적 : 196㎡(약59.4평) / 연면적 : 189.09㎡(약57.3평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1978-09-07
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1Rhw5dSfKVGMXgcL8zReismOE8eza9Ojf&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동293-5,KakaoTalk_20250724_160822956_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/NU6z0m7s95K9X5YdEPBFXg/58xtr13iNpu9cZsGZ-eUbL-lYj6d4XSJpvGtOxRxaMZHVpaiTN4dGR0pvD3gYFJnKY175tPVxx9aSlCdwlQSEoOlDIjfInXKEzlQxvSOpavtdxV5CL0ihvadCQsnkb4Oxu3MoNNwErG6lDZ8Qt-kPcoe5rg37LaTCb-V3WlR7M7i6dDwJ5qyYTZOqnQqSBE1/TB5pTEhUmHNaKoVsYOq7OfZQ5GCKiXhI9hWqBxdBFvo),
동작구 상도동 244-80,179.00,248.40,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-10-20,신대방삼거리역,671,179000,44000,35,135000,0.3,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
▶7호선 신대방삼거리역 도보 11분 거주여건 좋은 다가구 매매
▶모아타운 대상지 내 평단가 낮은 다가구 건물
- 매매금액 : 17억 9000만원
- 임대내역 : 보증금 4억 4000만원/월세 35만원 (관리비포함)
- 건물현황 : 지층 원룸 1/투룸 2, 1층 방4/화1, 2층 투룸 2
- 대지면적 : 179㎡(약54.2평) / 연면적 : 248.4㎡(약75.3평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-10-20
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=15XtnYwIDwNeAuyAIpDcN3xvtJFjvDbLx&usp=drive_fs,https://map.kakao.com/link/search/동작구상도동244-80,KakaoTalk_20240701_160852544.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/OFRdIAZXbF7e3_WGX5ddZg/snkNm_IfEfL0s4rFp-rayBZXBgFe8YIdty2mb-v-ArBNp1SmVr668AommnE9YAHmZbgC6dHHZX2eTgXrHJd3LWhqcjGB-YxYC0vlQt4I8Qcbic4XlIkfoj6jBws1uIwByvPdSXeGu0XSNwVoY1CoOznDow5-TBCyDxfM_VLkUDjjzxZPNfkzqNbiuxRyAAeY/XGMMv2yyatyqr87PeqhEAlLw3Llo_pHAd4SfyZCt-3I),
강서구 화곡동 53-14,172.00,491.08,제2종일반주거지역,철근콘크리트구조,단독주택,-1/5,0/3/0,4,1993-07-30,화곡역,751,185000,29000,435,156000,3.3,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 화곡역 도보 10분 사거리코너 상가주택 매매
- 감정가보다 저렴한 매매가, 투자가치 최고
- 초등학교 옆 선호도 높은 3룸 구성 다가구
- 매매금액 : 18억 5000만원
- 임대내역 : 보증금 2억 9000만원/월세 435만원 (관리비포함)
- 건물현황 : 상가 2호, 주택 3가구
- 대지면적 : 172㎡(약52.1평) / 연면적 : 491.08㎡(약148.8평)
- 층수 : 지하1층/지상5층
- 주차 : 4대
- 승강기 : 없음
- 방향 : 서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1993-07-30
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1emM6KXRpDKDsu6cmnhtNOUkIN0Wk8__h&usp=drive_fs,https://map.kakao.com/link/search/강서구화곡동53-14,KakaoTalk_20250823_191017832.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/683n09-b45BN-mRCGar_6w/chlv69jSCO_E6Bq1LvfJ8fQCFpE4bTdp5BZ4VymfKlWt_E8Adu2DWLa4JLpLS4pnvEDkTtyQTTKjKyMakO3KqqojtAcaNXt-X56mqGMobQwj_4aRcdimv4u2Knc9GMRS2oIpPlJ7xrQ_Ubd2RH4CbraoHd6WMuQVNB4fENiSFo-N3MExgqxfZm0lj20LKPqO/ffxp4YyrUEEO-LNW6d8HoI0lHb8wAtAlF7sQcQkm6yM),
